Año,Mes,Cuit Vendedor,Vendedor,Planta Carga,Tipo Producto,Cuit Comprador,Comprador,Actividad Comprador,Volumen Dentro,Precio Dentro Iva,Precio Dentro Sin Iva,Volumen Fuera,Precio Fuera Iva,Precio Fuera Sin Iva,Volumen Res 844/2007,Precio Res 844/2007 Iva,Precio Res 844/2007 Sin Iva,Fecha Data
2018,7,30658233692,Refinería del Norte SA,"LEALES, TUCUMAN |Oper:Refinería del Norte SA| ",Propano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,277.94,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-68575328-2,ONDA GAS S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,112.96,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30658233692,Refinería del Norte SA,"LEALES, TUCUMAN |Oper:Refinería del Norte SA| ",Propano,30-69375651-7,Natural Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,224.3,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,0.0,0.0,0.0,19.01,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30658233692,Refinería del Norte SA,"SAN LORENZO, SANTA FE |Oper:Refinería del Norte SA| ",Propano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,0.0,0.0,0.0,92.88,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-51709512-1,Gas Areco S.A.C.I.,Fraccionadora Envases y Granel,156.98,5984.68,5416.0,358.4,15470.0,14000.0,0.0,0,0,2018-07-31
2018,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,486.26,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,829.36,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-61544169-0,Special Gas S.A.,Fraccionadora Envases y Granel,44.52,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,221.64,9282.0,8400.0,0.0,0,0,2018-07-31
2018,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,0.0,0.0,0.0,44.32,9282.0,8400.0,0.0,0,0,2018-07-31
2018,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-71323350-8,Región Gas SA,Fraccionadora Envases y Granel,23.1,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,33-70771202-9,Federal Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,42.44,9282.0,8400.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,331.68,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-61232352-2,I.P. S.A.,Aerosolera,0.0,0.0,0.0,23.24,15704.26,14212.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,330.74,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,219.66,5984.68,5416.0,208.24,15704.26,14212.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,581.2,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,244.64,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-63148406-5,HIDROCARBUROS DEL NEUQUEN S.A.,Distribuidores por Redes,305.64,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,243.52,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,0.0,0.0,0.0,185.1,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,2608.72,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-51706247-9,Bragas S.A.C.I.F.I.A.,Fraccionadora Envases y Granel,89.86,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-51709512-1,Gas Areco S.A.C.I.,Fraccionadora Envases y Granel,439.8,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","SAN LORENZO, SANTA FE |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-54668997-9,YPF SOCIEDAD ANONIMA,Productora,0.0,0.0,0.0,250.0,14878.79,13464.9711,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","DOCK SUD |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-54668997-9,YPF SOCIEDAD ANONIMA,Productora,0.0,0.0,0.0,790.0,14878.79,13464.9711,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA CARBOCLOR |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,861.52,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,1339.1,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,914.1,5984.68,5416.0,388.52,15704.26,14212.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,513.94,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,30-68604547-8,Gas Argentino SRL,Fraccionadora Envases y Granel,72.04,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Butano,33-70771202-9,Federal Gas S.A.,Fraccionadora Envases y Granel,455.34,5984.68,5416.0,44.6,15704.26,14212.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Mezcla,30-50374753-3,S.C.Johnson & Son de Argentina S.A.I.C.,Aerosolera,0.0,0.0,0.0,618.18,21791.4944676308,19720.809472969,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,0.0,0.0,0.0,554.0,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-51709512-1,Gas Areco S.A.C.I.,Fraccionadora Envases y Granel,0.0,0.0,0.0,42.74,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-51709512-1,Gas Areco S.A.C.I.,Fraccionadora Envases y Granel,0.0,0.0,0.0,615.58,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,22.56,6079.71,5502.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,0.0,0.0,0.0,211.54,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,449.98,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-61544169-0,Special Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,23.2,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,22.68,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-63731185-5,"Cooperativa de Cooperativas de Gas, Servicios Publicos y Viviendas de Misiones Ltda. ",Fraccionadora Envases y Granel,0.0,0.0,0.0,112.6,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-68604547-8,Gas Argentino SRL,Fraccionadora Envases y Granel,0.0,0.0,0.0,23.8,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,0.0,0.0,0.0,84.22,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-71192425-2,Granel Gas SRL (LPG y derivados SRL),Comercializadora,0.0,0.0,0.0,228.7,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","CAMPANA, BUENOS AIRES |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propano,30-71323350-8,Región Gas SA,Fraccionadora Envases y Granel,0.0,0.0,0.0,21.36,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30695542476,"Pan American Energy, S.L., Sucursal Argentina","ENSENADA PETROKEN |Oper:Pan American Energy, S.L., Sucursal Argentina| ",Propileno,30-58342640-6,Petroquimica Cuyo S.A.I.C.,Petroquimica,0.0,0.0,0.0,3198.564,29926.8452944603,27083.1179135387,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,2125.92,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,698.3,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-51706247-9,Bragas S.A.C.I.F.I.A.,Fraccionadora Envases y Granel,336.26,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-51709512-1,Gas Areco S.A.C.I.,Fraccionadora Envases y Granel,873.88,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,522.16,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,43.48,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,4088.32,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-61135415-7,Gas Trelew S.A.,Fraccionadora Envases y Granel,184.38,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,4149.5,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,897.34,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,2137.34,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-69375651-7,Natural Gas S.A.,Fraccionadora Envases y Granel,460.04,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,352.74,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,30-71323350-8,Región Gas SA,Fraccionadora Envases y Granel,252.76,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Butano,33-70771202-9,Federal Gas S.A.,Fraccionadora Envases y Granel,204.46,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,3419.88,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,COMPANIA MEGA |Oper:Compañía Mega S.A.| ,Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,8167.01,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,0.0,0.0,0.0,403.96,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,67.78,6079.71,5502.0,330.94,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,0.0,0.0,0.0,453.16,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-54571792-8,Cooperativa  Electrica de Galvez Limitada.,Fraccionadora Envases y Granel,0.0,0.0,0.0,188.98,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-54572290-5,Cooperativa Electrica Mixta del Oeste y Otros Servicios Publicos Limitada,Fraccionadora Envases y Granel,0.0,0.0,0.0,224.84,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,2989.6,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Fraccionadora Envases y Granel,203.68,6079.71,5502.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Distribuidores por Redes,584.24,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,COMPANIA MEGA |Oper:Compañía Mega S.A.| ,Propano,30-56025419-5,PBBPolisur SA,Petroquimica,0.0,0.0,0.0,65.0,15729.99,14235.29,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-61544169-0,Special Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,203.46,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-62329693-4,"COOPERATIVA de COOPERATIVAS de GAS, VIVIENDA y SERVICIOS PUBLICOS CORDOBA LIMITADA.",Fraccionadora Envases y Granel,0.0,0.0,0.0,756.52,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-63148406-5,HIDROCARBUROS DEL NEUQUEN S.A.,Distribuidores por Redes,1297.58,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,2984.34,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-63731185-5,"Cooperativa de Cooperativas de Gas, Servicios Publicos y Viviendas de Misiones Ltda. ",Fraccionadora Envases y Granel,0.0,0.0,0.0,91.86,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-65786428-1,CAMUZZI GAS PAMPEANA S.A.,Distribuidores por Redes,1070.8,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-65786442-7,Camuzzi Gas del Sur S.A.,Distribuidores por Redes,3063.6,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-65786633-0,Litoral Gas S.A.,Distribuidores por Redes,845.64,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-67364611-1,Distrigas S.A.,Distribuidores por Redes,510.6,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,163.58,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,314.1,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-70874865-6,Buenos Aires Gas (BAGSA),Distribuidores por Redes,2599.72,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,0.0,0.0,0.0,324.54,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,30-71192425-2,Granel Gas SRL (LPG y derivados SRL),Comercializadora,0.0,0.0,0.0,156.68,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,33-65786558-9,DISTRIBUIDORA DE GAS CUYANA S.A.,Distribuidores por Redes,1385.46,3979.11,3601.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
2018,7,30696139888,Compañía Mega S.A.,"PUERTO GALVAN, BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ",Propano,33-70771202-9,Federal Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,345.36,15876.64,14368.0,0.0,0,0,2018-07-31
2018,7,33515950899,Vista Oil & Gas Argentina S.A.U.,"ENTRE LOMAS, RIO NEGRO |Oper:Vista Oil & Gas Argentina S.A.U.| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,693.4,5984.68,5416.0,0.0,0.0,0.0,0.0,0,0,2018-07-31
